fips,net_migration_rate_65plus,net_migrants_65plus,total_expected_65plus,total_pop_2010,pop_65plus_2010,pct_65plus_2010,pct_55_64_2010,seasonal_housing_share_2010,total_pop_2020,pop_65plus_2020,pct_65plus_2020,change_65plus_pct,median_hh_income_2010,median_house_value_2010,healthcare_share_2010,manufacturing_share_2010,Scale,land_area_sqmi,state_fips,state_income_tax_2010,log_pop_2010,pop_density,is_rural,is_metro,is_south,is_west,is_coastal
37015,16.57438281500481,518.0,3119.0,21282,3656,17.17883657550982,13.922563668828117,0.20362451639177356,19081,4348,22.78706566741785,5.608229091908029,29.11,7.74,0.29328486703654105,0.0,-0.3,699.176,37,7.75,9.965616924001678,30.438687826813275,0,0,1,0,1
37017,10.536620004057617,518.0,4929.0,35190,5481,15.575447570332482,14.856493321966468,0.8014448583361554,33209,7298,21.975970369478155,6.400522799145673,30.471,7.73,0.11485023457235655,0.0,-0.31,874.864,37,7.75,10.46851723031563,40.22339472192249,0,0,1,0,0
37019,42.22139430565074,6783.0,16051.0,107431,23026,21.43329206653573,18.183764462771453,0.2942618930848455,137303,43237,31.490207788613507,10.056915722077775,45.806,19.05,0.14640522875816994,0.0,1.12,849.187,37,7.75,11.584604060004121,126.51041525600368,0,1,1,0,1
37021,12.780985095134263,4303.0,33479.0,238318,38096,15.985364093354256,13.708154650508982,0.3078551581175848,259576,51876,19.98489844977964,3.9995343564253822,44.19,18.83,0.21639717556614022,0.09571112225286203,2.18,656.497,37,7.75,12.381361195274073,363.0146063119862,0,1,1,0,0
37023,3.7534746004566206,528.0,14016.0,90912,14673,16.139783526927136,13.329373460049279,0.344920374764549,90148,18143,20.1257931401695,3.986009613242363,37.139,10.88,0.197620304178861,0.3516768219546131,1.82,506.237,37,7.75,11.417647284653915,179.5838707956945,0,1,1,0,0
37025,20.434804425367272,3386.0,16541.0,178011,20085,11.28301060046851,10.596536169113145,0.27941115142416284,211605,27940,13.203846790009688,1.9208361895411787,53.928,16.41,0.17868394672776744,0.09143634541028212,-1.08,361.238,37,7.75,12.08960062511763,492.78038301618324,0,1,1,0,0
37027,5.539029658552796,664.0,12037.0,83029,12816,15.435570704211782,13.686784135663444,0.34785841365941744,82056,16534,20.149653894901043,4.71408319068926,37.261,10.69,0.1747991588936216,0.3090526769828005,1.51,471.891,37,7.75,11.326945223343973,175.94953071789882,0,1,1,0,0
37029,8.192163543441225,96.0,1174.0,9980,1283,12.855711422845692,11.983967935871744,1.145224171539961,10654,1874,17.58963769476253,4.733926271916838,61.091,22.19,0.051457975986277875,0.0,0.42,240.329,37,7.75,9.20833836930551,41.526407549650685,0,0,1,0,1
37031,5.8371216592192905,689.0,11861.0,66469,12659,19.044968331101717,16.0781717793257,0.30303659270636585,69301,17306,24.972222623050172,5.927254291948454,46.155,20.75,0.1703752906011292,0.05640429536145245,1.22,507.607,37,7.75,11.104490952541536,130.9457907396864,0,1,1,0,1
37033,3.6519300194390447,130.0,3601.0,23719,3755,15.831190185083688,15.312618575825287,0.45201996421508617,22619,4862,21.4952031477961,5.6640129627124125,36.927,9.75,0.30017152658662094,0.0,0.45,425.366,37,7.75,10.074031693706946,55.7613913664938,0,0,1,0,0
37035,9.115758066147466,1814.0,19774.0,154358,21773,14.105520931859703,12.83768900866816,0.3933064254780072,158507,28148,17.758206262184004,3.652685330324301,43.484,13.03,0.14091671699885913,0.29623515200322126,1.32,401.373,37,7.75,11.947029858843075,384.574946496152,0,1,1,0,0
37037,44.797439759036145,3573.0,7968.0,63505,11631,18.31509329974018,14.89646484528777,0.5947205508990366,72853,17757,24.373738898878564,6.058645599138384,56.038,19.39,0.20024025827764846,0.2479915909602823,0.41,681.718,37,7.75,11.05887392193842,93.15435414643592,0,0,1,0,0
37039,15.403852565289867,830.0,5399.0,27444,6284,22.89753680221542,17.267890977991545,0.2569226377390808,28413,8439,29.701193115827262,6.803656313611842,38.144,14.61,0.249266384088686,0.17052494294098466,3.0,455.537,37,7.75,10.21990284381078,60.245380726483255,0,0,1,0,0
37041,11.57724990343762,299.0,2589.0,14793,2908,19.657946325964986,15.29777597512337,0.3704211826039237,13995,3478,24.851732761700607,5.193786435735621,36.761,13.7,0.3115942028985507,0.0,0.51,172.657,37,7.75,9.601909374892236,85.67854184886798,0,0,1,0,1
37043,17.868032396379228,374.0,2099.0,10587,2498,23.594974969301973,17.84263719656182,0.49019607843137253,11150,3462,31.049327354260093,7.454352384958121,35.109,16.3,0.2156448202959831,0.0,3.05,214.983,37,7.75,9.26738211234338,49.2457543154575,0,0,1,0,0
37045,3.3133692875390293,469.0,14092.0,98078,14677,14.96461999632945,13.414833092028793,0.447282871832707,97765,18083,18.496394415179257,3.531774418849807,38.208,10.33,0.19909962242230614,0.19608626198083068,0.76,464.207,37,7.75,11.493518359445,211.280743289093,0,1,1,0,0
37047,7.6090909090909085,620.0,8151.0,58098,8830,15.198457778236774,13.460015835312747,0.6220720374779203,55659,11142,20.018325877216622,4.819868098979848,35.421,8.9,0.2829995739241585,0.16344269279931828,-0.39,938.116,37,7.75,10.969886518839585,61.9305075278537,0,0,1,0,0
37049,20.105812083620496,2634.0,13059.0,103505,15810,15.274624414279502,11.937587556156707,0.366650371094618,102290,19706,19.26483527226513,3.9902108579856286,44.599,15.15,0.23304242940258266,0.10635731516957571,0.19,706.597,37,7.75,11.547375199699454,146.48378071234382,0,1,1,0,1
37051,2.7163763304699,813.0,29219.0,319431,30200,9.454310946652015,9.648719128700721,0.2833446474425194,334562,39910,11.929029596905805,2.4747186502537897,43.834,11.69,0.20265387758613274,0.07720762183319713,-0.71,652.561,37,7.75,12.674296567035165,489.50366325906697,0,1,1,0,0
37053,7.744781987133668,216.0,2798.0,23547,3041,12.91459633923642,13.126937614133436,0.7334117484259323,27210,4467,16.4167585446527,3.5021622054162815,55.376,24.0,0.05660377358490566,0.01835099508917033,0.88,261.938,37,7.75,10.066753702794923,89.89531873954905,0,0,1,0,1
37055,-7.652957086188243,-425.0,5546.0,33920,5167,15.232900943396228,15.76061320754717,0.10151678012659739,36698,7853,21.398986320780423,6.166085377384196,53.889,34.21,0.06987709669938935,0.026435804282291104,1.63,383.225,37,7.75,10.43176008990584,88.51197077434927,0,0,1,0,1
37057,5.798763291197007,1278.0,21913.0,162878,23388,14.359213644568328,12.847652844460272,0.3867593420962081,166837,30238,18.124276988917327,3.7650633443489987,44.249,12.82,0.14600715137067938,0.2708581644815256,-0.09,553.173,37,7.75,12.000756733290519,294.44314888832247,0,1,1,0,0
37059,21.712969958625653,1210.0,5559.0,41240,6829,16.559165858389914,13.962172647914645,0.9266366926198049,42543,8799,20.682603483534308,4.123437625144394,49.727,16.09,0.13003250812703177,0.18642160540135033,-0.46,263.695,37,7.75,10.627163938130897,156.39280229052505,0,1,1,0,0
37061,19.73513003050995,1360.0,6883.0,58505,8295,14.17827536108025,12.460473463806512,0.5169465174129353,58965,10914,18.509285169168148,4.331009808087899,32.816,8.38,0.16801075268817203,0.41239721695129666,-1.51,814.738,37,7.75,10.976867499653059,71.80836047907425,0,0,1,0,0
37063,7.354763873955835,1794.0,24182.0,267587,26117,9.760190143766327,10.507236898653522,0.3285724980659973,317665,41538,13.076039223710511,3.3158490799441847,49.894,17.61,0.15242107693195592,0.0669667763221177,-0.26,286.452,37,7.75,12.49720002608606,934.1425439515172,0,1,1,0,0
37065,7.814216931924569,588.0,7477.0,56552,8104,14.330173999151224,13.822676474748905,0.2898784121104759,52069,10276,19.73535116864161,5.405177169490386,32.665,8.26,0.17639593908629442,0.2323745064861816,-2.13,505.433,37,7.75,10.94291584785079,111.88822257351617,0,0,1,0,0
37067,5.630894803311661,2433.0,42758.0,350670,45511,12.978298685373712,11.82393703481906,0.23841093375490846,378499,60329,15.939011727904168,2.9607130425304558,46.749,14.9,0.20635083292236947,0.09328986723198217,-1.06,407.782,37,7.75,12.767600889269925,859.9447744137799,0,1,1,0,0
37069,27.562004350008365,1648.0,5977.0,60619,7678,12.665995809894588,12.783120803708409,0.32735071678519023,68027,11502,16.907992414776484,4.241996604881896,43.71,12.17,0.14287252368647718,0.23083548664944015,-1.43,491.8,37,7.75,11.012363654269858,123.25945506303376,0,1,1,0,0
37071,3.465099644264239,927.0,26143.0,206086,27294,13.2439855206079,12.535058179594927,0.28640371648287216,222119,35727,16.084621306596915,2.840635785989015,43.253,12.08,0.19449990451223112,0.18811090470320666,0.42,355.72,37,7.75,12.236048836381128,579.3489261216687,0,1,1,0,0
37073,10.939244363193177,179.0,1641.0,12197,1831,15.01188816922194,13.552512913011396,0.5952380952380952,11519,2361,20.496570882889138,5.484682713667198,45.682,12.02,0.0,0.1346153846153846,-1.0,340.612,37,7.75,9.40894529884324,35.80907308022031,0,0,1,0,0
37075,6.644348363187153,107.0,1619.0,8861,1742,19.65918067938156,14.840311477259904,0.387858347386172,8501,1996,23.479590636395717,3.8204099570141565,28.447,11.9,0.16875602700096431,0.0,3.14,291.965,37,7.75,9.089414904047302,30.349528196872914,0,0,1,0,0
37077,16.478859483301825,1050.0,6348.0,59916,7441,12.419053341344549,12.682755858201483,0.3504621719893109,59823,10187,17.028567607776274,4.6095142664317255,48.21,12.52,0.0,0.30362961279078576,-0.94,531.991,37,7.75,11.00069886028861,112.62596547685958,0,0,1,0,0
37079,2.2511574074074074,57.0,2592.0,21362,2665,12.475423649471024,12.320943731860313,0.45050529648118837,20987,3430,16.343450707580885,3.8680270581098615,41.488,8.51,0.39092872570194387,0.05453563714902808,-2.33,266.739,37,7.75,9.969368921649641,80.08577673306117,0,0,1,0,0
37081,5.817754342431762,3305.0,56420.0,488406,60123,12.310045331138438,11.487573862728958,0.27704261594279345,532956,80918,15.182866878316409,2.8728215471779706,45.676,15.38,0.139440919051057,0.13041000113994755,-0.85,645.89,37,7.75,13.098902306155512,756.175200111474,0,1,1,0,0
37083,-2.1569903236569905,-195.0,8991.0,54691,8836,16.15622314457589,13.925508767438885,0.36848842170590745,50678,10531,20.780220213899522,4.623997069323632,30.439,8.58,0.2479054458408139,0.14908737283064033,-1.3,723.736,37,7.75,10.909454441052057,75.5676102888346,0,0,1,0,0
37085,11.729264844486334,1249.0,10610.0,114678,11947,10.417865676066901,10.123127365318545,0.3231259763326272,134328,16882,12.567744625096777,2.149878949029876,42.853,12.35,0.1927652733118971,0.09383708467309754,-0.52,595.026,37,7.75,11.649883480012653,192.72771273860303,0,1,1,0,0
37087,8.703110914714982,989.0,11315.0,59036,12416,21.03123517853513,15.011179619215396,0.3032557075012874,61862,15298,24.72923604151175,3.6980008629766203,41.377,15.82,0.22091026191498497,0.0,2.23,553.56,37,7.75,10.985902706301667,106.64787918202184,0,0,1,0,0
37089,25.902577347036583,4880.0,18779.0,106740,23865,22.358066329398536,14.244894135281994,0.3399744105282398,116298,30025,25.817296944057507,3.4592306146589706,46.446,18.42,0.21421253927059145,0.19099166780494467,1.99,372.93,37,7.75,11.578151249887936,286.21993403587805,0,1,1,0,0
37091,9.28371372217526,331.0,3549.0,24669,3898,15.801207993838421,13.936519518423932,0.4983544898918665,23752,4792,20.175143145840348,4.373935152001927,30.878,8.3,0.324256737982773,0.12308974715198666,-1.25,353.164,37,7.75,10.113302673639005,69.8514004824954,0,0,1,0,0
37093,12.136869340232858,376.0,3092.0,46952,3483,7.418214346566707,8.985772704038167,0.29103289220800616,54590,5470,10.020150210661294,2.601935864094587,42.927,11.69,0.2201371346084446,0.42241068206423676,-1.26,390.118,37,7.75,10.75688108223817,120.3533289927663,0,1,1,0,0
37095,-10.138080495356036,-98.0,969.0,5810,875,15.060240963855422,14.905335628227196,0.2091425156856887,5089,1002,19.68952642955394,4.629285465698517,38.265,9.56,0.0,0.0,1.48,612.333,37,7.75,8.667335849845957,9.488301300109582,1,0,1,0,1
37097,20.527394898019857,3461.0,16817.0,159437,20445,12.82324679967636,11.836650212936771,0.3752916117253271,178853,28396,15.876725579106864,3.0534787794305043,48.962,16.43,0.1508948684747326,0.15885910921120314,1.32,574.192,37,7.75,11.979404138854163,277.6719285535152,0,1,1,0,0
37099,8.142557388809182,456.0,5576.0,40271,6084,15.107645700379926,13.143453105212188,0.32757823338985664,43435,8622,19.850351099343847,4.7427053989639205,37.19,16.32,0.24079865287466923,0.032475342795285064,2.62,491.193,37,7.75,10.603386885918606,81.98610322215504,0,0,1,0,0
37101,18.284007187780773,2652.0,14469.0,168878,17259,10.219803645235022,11.000840843685975,0.24821961525959635,203308,27100,13.329529580734647,3.1097259354996254,49.745,13.62,0.14219863109372818,0.1668668808492806,-1.16,791.232,37,7.75,12.036931839723511,213.4367669659468,0,1,1,0,0
37103,-0.08373424971363157,-3.0,1746.0,10153,1756,17.29538067566237,15.266423717127942,0.5994212484497726,9453,2204,23.31534962445784,6.019968948795473,38.354,9.15,0.3155778894472362,0.0,-1.59,471.368,37,7.75,9.225524507301223,21.539434157600855,0,0,1,0,0
37105,11.910321296559568,843.0,7034.0,57866,7937,13.716171845297756,11.818684547056995,0.2900232018561485,61083,10034,16.426829068644302,2.710657223346546,44.12,12.78,0.11491085222765042,0.393836903419767,-0.68,255.062,37,7.75,10.965885271736585,226.8703295669288,0,1,1,0,0
37107,1.7902767309141814,164.0,9287.0,59495,9514,15.99125976972855,13.799478947810739,0.291577067463644,56350,11109,19.714285714285715,3.7230259445571647,33.625,9.19,0.23179162609542356,0.1579844206426485,-1.71,399.087,37,7.75,10.993647554389254,149.07777001004794,0,1,1,0,0
37109,16.400861678004535,1448.0,8820.0,78265,10361,13.238356864498819,13.36357247811921,0.4904729348116881,84580,14982,17.71340742492315,4.475050560424332,47.45,14.67,0.13501955034213098,0.21768084066471163,1.49,295.841,37,7.75,11.267855783322323,264.5508905121332,0,1,1,0,0
37111,3.5206315491362217,249.0,7062.0,44996,7377,16.394790648057604,13.943461641034757,0.31718569780853517,45402,9327,20.543147878948066,4.148357230890461,34.953,9.92,0.11198672749896309,0.454417254251348,2.21,439.955,37,7.75,10.714328875912717,102.27409621438557,0,0,1,0,0
37113,13.022964951950254,921.0,7076.0,33922,8069,23.786922940864336,16.060373798714696,0.26936026936026936,35172,10093,28.696121915159782,4.909198974295446,38.615,16.78,0.16690711352791032,0.08134502274997225,3.33,515.584,37,7.75,10.431819050431784,65.79335278053625,0,0,1,0,0
37115,7.278989361702127,247.0,3384.0,20764,3666,17.655557696012327,15.324600269697552,0.6787330316742082,21608,4817,22.29266938171048,4.637111685698152,38.58,15.46,0.16350210970464135,0.12341772151898735,1.92,449.615,37,7.75,9.94097599694712,46.18173326067858,0,0,1,0,0
37117,14.198823214763308,532.0,3739.0,24505,4297,17.535196898592122,15.41726178330953,0.22214627477785376,22644,5203,22.977389153859743,5.442192255267621,34.766,7.94,0.28474455162558054,0.14790996784565916,-2.93,456.425,37,7.75,10.106632457343649,53.68899600153366,0,0,1,0,0
37119,9.198901888480675,6832.0,73763.0,919628,81113,8.820196862209501,9.76481794812685,0.23663145215929338,1095170,122780,11.211044860615246,2.3908479984057447,55.294,18.51,0.11805886937710759,0.047434704460138706,0.82,523.573,37,7.75,13.73172451942851,1756.4465700102946,0,1,1,0,0
37121,4.407366720516962,135.0,3095.0,15579,3260,20.925604981064254,14.904679376083187,0.275450476299782,14959,3738,24.988301357042584,4.06269637597833,32.743,10.5,0.24517978113600833,0.10109431995831163,1.55,221.252,37,7.75,9.653679132512428,70.41292282103664,0,0,1,0,0
37123,0.7396603861363106,31.0,4299.0,27798,4364,15.698971149003526,13.846319879127995,0.2953374387331909,27223,5583,20.508393637732798,4.809422488729272,33.861,8.31,0.15182613945064896,0.3658315725928162,1.37,491.524,37,7.75,10.232719354644704,56.55471553779673,0,0,1,0,0
37125,20.26909355660721,3353.0,16482.0,88247,19986,22.64779539247793,13.75797477534647,0.45061447428311335,99263,23951,24.128829473217614,1.4810340807396827,48.319,18.69,0.27791052457449544,0.061463809138697936,0.12,697.678,37,7.75,11.387894979883445,126.48671736818417,0,1,1,0,0
37127,14.768725735484427,1717.0,11591.0,95840,13393,13.974332220367277,13.541318864774624,0.3831055195573003,94287,17227,18.270811458631623,4.296479238264347,44.499,11.63,0.16298389375529812,0.0,-1.39,540.443,37,7.75,11.470435413349277,177.33600028125076,0,1,1,0,0
37129,17.931521463042927,4251.0,23622.0,202667,28092,13.861161412563467,12.404091440639078,0.31645569620253167,231448,41068,17.743942483840865,3.882781071277398,48.553,22.78,0.18763461915018603,0.05586694732719796,1.25,192.203,37,7.75,12.219319517015684,1054.4424384634995,0,1,1,0,1
37131,8.432061260356514,335.0,3983.0,22099,4336,19.62079732114575,15.303859903163039,0.4283022100394038,19672,5094,25.894672631150872,6.2738753100051206,30.578,7.46,0.20703227499344004,0.10968249803201259,-0.65,536.643,37,7.75,10.003287637613305,41.18007688537817,0,0,1,0,0
37133,7.392099893903533,907.0,12253.0,177772,13262,7.460117453817248,7.326238102738339,0.26676047254712276,198377,18239,9.19411020430796,1.733992750490711,43.561,13.74,0.1739261220069787,0.02406449284081338,0.74,761.941,37,7.75,12.088257109345653,233.31465297181802,0,1,1,0,1
37135,2.2771309771309767,286.0,12506.0,133801,12889,9.632962384436588,11.468524151538478,0.2697987301473101,146354,20600,14.075460868852236,4.442498484415648,52.981,25.88,0.32386537480877103,0.018689444161142273,-1.39,397.533,37,7.75,11.80410890048989,336.578346954844,0,1,1,0,0
37137,0.5735106382978721,16.0,2820.0,13144,2857,21.73615337796713,17.247413268411442,0.34510220334483677,12673,3801,29.992898287698257,8.256744909731125,40.561,13.38,0.24881641241451868,0.04944765912677538,1.0,336.502,37,7.75,9.483720659717104,39.060689089515066,0,0,1,0,1
37139,9.800922768304915,491.0,4985.0,40661,5513,13.55844666879811,11.556528368707115,0.7782332323412345,39775,6736,16.935260842237586,3.3768141734394757,44.085,17.07,0.23739767341663076,0.06040499784575614,0.43,226.88,37,7.75,10.613024681075675,179.21808885754584,0,1,1,0,1
37141,8.337178423236516,601.0,7230.0,52217,7886,15.102361299959782,13.869046479115996,0.5463254003891633,61891,11003,17.778029115703415,2.6756678157436333,44.338,14.72,0.18039161227607275,0.15400638800166644,0.52,871.296,37,7.75,10.863163391349689,59.93026480094021,0,0,1,0,1
37143,19.287963348604748,463.0,2401.0,13453,2887,21.459897420649668,15.684233999851335,0.5153163469796735,13513,3759,27.8176570709687,6.357759650319032,43.041,15.91,0.1378299120234604,0.03592375366568915,0.5,247.144,37,7.75,9.506957408485542,54.43385232900657,0,0,1,0,1
37145,13.071078151739876,691.0,5259.0,39464,5993,15.18599229677681,13.72643421852828,0.2858242181058649,39561,7771,19.643082834104295,4.457090537327485,44.668,11.59,0.16765358993338267,0.20429311621021465,1.33,392.334,37,7.75,10.583144142913573,100.58776450677229,0,0,1,0,0
37147,17.029841967259582,2407.0,14111.0,168148,16619,9.88355496348455,10.212431905226348,0.273369782637685,179961,23774,13.210640083129121,3.327085119644572,38.592,12.59,0.27859424920127795,0.08292509762158325,-1.74,652.366,37,7.75,12.032599822955545,257.7510170671065,0,1,1,0,0
37149,29.570243391782256,1129.0,3821.0,20510,4993,24.344222330570453,16.35299853729888,0.3761371588523443,20682,6417,31.02697998259356,6.682757652023106,43.692,16.75,0.4031300593631948,0.10226659471127901,1.84,237.687,37,7.75,9.928667851066427,86.28995275299027,0,0,1,0,0
37151,6.0693149509146505,1136.0,18641.0,141752,19949,14.073170043456177,12.569134827021841,0.45051686571320915,143460,25413,17.714345462149726,3.6411754186935497,40.346,11.91,0.12638003526380034,0.39243184592431846,-0.01,782.319,37,7.75,11.861834330837905,181.19462776693396,0,1,1,0,0
37153,0.5036297640653363,33.0,6612.0,46639,6691,14.346362486331182,13.079182658290273,0.49185070884366866,44759,7932,17.72157554905159,3.375213062720407,30.439,7.13,0.1774403874813711,0.2716095380029806,0.89,473.704,37,7.75,10.750192379971189,98.45599783831253,0,0,1,0,0
37155,6.781771720613288,961.0,14088.0,134168,15078,11.238149186095045,11.645101663585953,0.6104149684366172,131656,20028,15.212371635170443,3.9742224490753983,29.667,6.92,0.26597526410718886,0.224426694150992,-1.52,947.277,37,7.75,11.806848025011464,141.635445598278,0,1,1,0,0
37157,4.3316095937889925,629.0,14426.0,93643,15171,16.200890616490287,13.958331108571917,0.31124130355181256,91051,18554,20.377590581102897,4.1766999646126095,39.231,10.1,0.1615541018387553,0.26723833097595473,0.1,565.632,37,7.75,11.447244958682427,165.5546362299163,0,1,1,0,0
37159,4.735613905325444,910.0,18928.0,138428,19993,14.442887277140462,12.50686277342734,0.4467622195279932,140978,24653,17.487125650810764,3.044238373670302,43.596,12.51,0.0,0.18099547511312217,-0.1,511.479,37,7.75,11.838105613842094,270.6425874767097,0,1,1,0,0
37161,14.424682484985723,1471.0,10157.0,67810,11726,17.29243474413803,14.314997787936882,0.5106558828738414,66741,14333,21.475554756446563,4.183120012308532,35.364,10.11,0.20128318027424832,0.19121902126053592,0.45,565.437,37,7.75,11.124464955677889,119.92494300868178,0,1,1,0,0
37163,4.974164914739547,424.0,8562.0,63431,9044,14.25801264366004,12.34569847550882,0.3157817434089741,63284,11340,17.919221288161307,3.661208644501267,35.74,8.75,0.21749298409728718,0.21538821328344246,-1.63,945.702,37,7.75,11.057707979914358,67.07292572078731,0,0,1,0,0
37165,7.07609649122807,325.0,4560.0,36157,4914,13.590729319357248,13.615620764997097,0.34226288422299744,34921,6232,17.84599524641333,4.255265927056083,29.368,7.77,0.2526784867734901,0.18583483455010905,-0.69,319.141,37,7.75,10.49562584646259,113.29475059613148,0,0,1,0,0
37167,6.421818181818182,569.0,8855.0,60585,9507,15.692002971032434,13.089048444334406,0.3983769826632239,62050,11742,18.92344883158743,3.231445860554995,44.802,12.56,0.2147940197166547,0.20323823202977084,0.68,395.126,37,7.75,11.011802616665623,153.33083623957927,0,1,1,0,0
37169,18.16130099228225,1157.0,6349.0,47401,7575,15.980675513174827,13.98704668677876,0.3284072249589491,45688,9389,20.550253895990195,4.569578382815369,42.689,11.78,0.22877959927140254,0.18506375227686703,0.02,449.014,37,7.75,10.766398604507042,105.56686428485526,0,0,1,0,0
37171,5.1864656442249375,599.0,11541.0,73673,12250,16.627529759884897,13.25315923065438,0.4128671993346601,71904,14678,20.41332888295505,3.785799123070152,37.294,10.37,0.1625433784842718,0.15243106086047986,1.24,533.742,37,7.75,11.207391660987005,138.031108662987,0,1,1,0,0
37173,11.186817962337036,231.0,2071.0,13981,2321,16.601101494885917,13.904584793648523,0.44709388971684055,14241,2720,19.0997823186574,2.4986808237714833,35.071,11.46,0.0,0.0,2.97,527.728,37,7.75,9.545454543987825,26.492814480186766,0,0,1,0,0
37175,22.324414231993057,1546.0,6914.0,33090,8539,25.805379268661227,15.494106980961014,0.18786202577884464,34039,10270,30.17127412673698,4.365894858075752,39.408,16.96,0.23583862945565073,0.06175739154462559,2.4,378.435,37,7.75,10.406986400915658,87.43905822664394,0,0,1,0,0
37177,5.527442528735633,38.0,696.0,4407,742,16.836850465169046,12.480145223508057,0.5802707930367506,3978,901,22.64957264957265,5.812722184403604,32.215,11.2,0.08913649025069638,0.0,0.67,390.776,37,7.75,8.390949464841986,11.277560546195263,1,0,1,0,1
37179,39.737136238598524,5492.0,13814.0,201292,19466,9.670528386622419,10.05305725016394,0.3828736105393166,235767,29768,12.626024846564619,2.9554964599422,63.386,19.49,0.12272449315583987,0.21981278517333835,-0.34,632.688,37,7.75,12.212511869159075,318.1536555142503,0,1,1,0,0
37181,9.294915254237289,545.0,5841.0,45422,6421,14.136321606270089,13.03113028928713,0.4879992032666069,44614,8140,18.245393822566907,4.109072216296818,34.025,9.81,0.20926517571884984,0.14407424311577666,0.05,252.398,37,7.75,10.723751848155539,179.96180635345763,0,1,1,0,0
37183,23.485785333506694,14486.0,61528.0,900993,76549,8.496070446718232,9.833261745651741,0.2888370141675362,1091662,127133,11.645820776027744,3.149750329309512,63.77,22.23,0.13928936843084364,0.03801287978683242,0.23,834.822,37,7.75,13.711252767414901,1079.26360349871,0,1,1,0,0
37185,3.658366167586026,137.0,3807.0,20972,3961,18.887087545298492,15.654205607476634,0.44045400643740473,19746,5017,25.407677504304672,6.52058995900618,30.641,9.47,0.21904761904761905,0.19775910364145657,-0.25,429.119,37,7.75,9.950943493692423,48.87222425481043,0,0,1,0,0
37187,4.2120922140060895,96.0,2299.0,13228,2414,18.249168430601753,15.633504687027516,1.0013865352025884,11788,2885,24.474041398031897,6.224872967430144,32.716,9.19,0.2809968847352025,0.0,0.31,346.51,37,7.75,9.490091074101683,38.17494444604773,0,0,1,0,1
37189,6.035165764546685,359.0,5912.0,51079,6329,12.390610622760821,11.2707766401065,0.29560942216137165,55669,8909,16.00352081050495,3.612910187744127,31.967,21.58,0.20750926100332767,0.04369937841401394,1.82,312.419,37,7.75,10.841128732820934,163.49517795012468,0,1,1,0,0
37191,6.161317994414151,937.0,15038.0,122623,16078,13.111732709198112,11.772669075132725,0.273848420177907,123785,20357,16.445449771781718,3.333717062583606,41.224,10.48,0.2285106005499867,0.14917649841804903,-1.41,553.917,37,7.75,11.716869886846787,221.37432142360677,0,1,1,0,0
37193,6.9520296893613125,761.0,10913.0,69340,11778,16.98586674358235,13.94000576867609,0.3810675941327688,68341,14702,21.512708330284894,4.526841586702545,33.438,10.91,0.17515492957746479,0.20867605633802816,1.88,754.54,37,7.75,11.146777219239015,91.89704985819175,0,0,1,0,0
37195,10.00973076923077,1046.0,10400.0,81234,11517,14.177561119728194,13.027796242952459,0.22809833572695784,81579,14810,18.154181836011716,3.976620716283522,38.596,11.11,0.15001582779360556,0.23646723646723647,-1.23,367.574,37,7.75,11.305089157723167,221.00039719893135,0,1,1,0,0
37197,6.036135895676046,354.0,5828.0,38406,6241,16.25006509399573,13.070874342550642,0.3056340464794418,37589,7422,19.745138205326025,3.4950731113302957,39.807,10.9,0.1635673624288425,0.2346616065781151,0.2,334.942,37,7.75,10.555968976370059,114.66462850284526,0,1,1,0,0
37199,2.4830518018018015,87.0,3552.0,17818,3672,20.608373554832195,15.630261533280951,0.5257432922407542,17870,4601,25.747062115277004,5.138688560444809,35.703,12.97,0.19824890556597874,0.1813633520950594,1.37,312.592,37,7.75,9.78796446128059,57.000818958898506,0,0,1,0,0
38001,-2.321217391304348,-13.0,575.0,2343,568,24.242424242424242,16.730687153222366,0.2178649237472767,2271,584,25.71554381329811,1.473119570873866,35.966,8.13,0.0,0.0,-1.82,987.611,38,4.86,7.759187438507795,2.372391559024758,1,0,0,0,0
38003,-1.8028284671532848,-41.0,2192.0,11066,2170,19.609615037050425,14.549069221037412,0.1753155680224404,10592,2383,22.49811178247734,2.8884967454269166,41.773,8.06,0.2629491367242184,0.1649556696220252,-2.83,1491.554,38,4.86,9.311632623458054,7.41910785663811,1,0,0,0,0
38005,-21.102230483271377,-226.0,1076.0,6660,853,12.807807807807809,11.006006006006006,0.13559322033898305,6860,972,14.169096209912539,1.36128840210473,30.479,4.78,0.0,0.0,-3.08,1388.643,38,4.86,8.803874763534434,4.796049092531342,1,0,0,0,0
38007,-23.856701030927837,-46.0,194.0,783,151,19.284802043422733,17.879948914431672,0.0,886,187,21.10609480812641,1.8212927647036778,51.923,7.95,0.0,0.0,-0.76,1148.84,38,4.86,6.663132695990803,0.6815570488492741,1,0,0,0,0
38009,-5.95034293552812,-87.0,1458.0,6429,1382,21.496344688131902,16.68999844454814,0.506795669200645,6418,1500,23.371766905578063,1.875422217446161,40.227,6.83,0.15949227373068434,0.0380794701986755,-3.44,1668.423,38,4.86,8.768574284141687,3.853339350991925,1,0,0,0,0
38011,10.313408723747981,63.0,619.0,3151,692,21.961282132656297,14.439860361789908,0.0,3091,660,21.352313167259787,-0.6089689653965102,48.063,8.51,0.0,0.037037037037037035,-1.01,1161.9,38,4.86,8.055475141757274,2.711937344005508,1,0,0,0,0
