AGEP,HINCP,TEN,SPORDER,PWGTP,WGTP,PUMA,state,puma_int
79,95000,2,1,35,36,04015,36,4015
81,20500,2,1,11,11,04017,36,4017
83,81000,2,1,26,26,03806,36,3806
76,16700,2,1,12,12,04103,36,4103
71,18900,2,1,18,17,03702,36,3702
89,22000,2,1,14,14,04111,36,4111
82,18400,2,1,29,28,04007,36,4007
68,33300,2,1,25,24,04017,36,4017
78,21000,2,1,20,21,04102,36,4102
72,93000,1,1,32,31,04112,36,4112
73,103100,2,1,17,18,03703,36,3703
84,32300,2,1,11,11,04108,36,4108
77,149190,1,1,14,14,03709,36,3709
65,8200,2,1,13,12,04104,36,4104
82,13200,2,1,32,33,04007,36,4007
75,15300,2,1,14,14,04017,36,4017
65,57700,2,1,24,23,03808,36,3808
78,41000,2,1,16,16,04103,36,4103
68,36700,1,1,21,22,03903,36,3903
67,48600,1,1,13,13,04104,36,4104
81,65000,2,1,14,14,03806,36,3806
68,193400,1,1,22,21,03806,36,3806
75,21000,2,1,51,52,03902,36,3902
70,41100,2,1,15,15,04104,36,4104
84,43000,2,1,19,19,04105,36,4105
73,27900,2,1,23,24,03703,36,3703
70,132000,2,1,26,26,04112,36,4112
67,19440,2,1,26,26,03805,36,3805
94,13000,2,1,13,13,04104,36,4104
65,278300,1,1,15,15,03805,36,3805
69,232600,2,1,15,15,04105,36,4105
81,62900,2,1,12,12,04017,36,4017
73,29000,1,1,16,17,03704,36,3704
70,83900,2,1,14,14,04012,36,4012
77,393000,1,1,21,21,03806,36,3806
80,30300,2,1,15,15,04114,36,4114
72,160000,2,1,15,15,04101,36,4101
85,53600,2,1,16,15,04016,36,4016
76,45700,1,1,14,14,04016,36,4016
81,23200,2,1,19,19,04101,36,4101
70,26900,2,1,21,21,04113,36,4113
70,13000,1,1,27,28,04018,36,4018
67,100100,2,1,17,17,04108,36,4108
66,47700,2,1,17,16,03902,36,3902
69,12700,1,1,13,13,04009,36,4009
72,72600,2,1,33,33,04013,36,4013
72,30000,2,1,15,16,04103,36,4103
74,46200,2,1,9,10,04110,36,4110
70,164460,1,1,35,35,04112,36,4112
67,85300,2,1,21,21,04104,36,4104
79,102800,1,1,17,17,03810,36,3810
75,44400,1,1,15,15,03903,36,3903
70,50400,1,1,12,12,03902,36,3902
79,50500,2,1,20,19,04102,36,4102
77,19000,2,1,16,15,04109,36,4109
70,321100,1,1,16,17,03805,36,3805
76,74800,1,1,21,21,04103,36,4103
79,154500,2,1,14,15,03810,36,3810
66,25900,1,1,25,25,03806,36,3806
75,47400,2,1,10,10,04104,36,4104
72,29300,2,1,13,13,04109,36,4109
75,185800,1,1,18,18,03805,36,3805
89,49100,1,1,28,27,04112,36,4112
69,17800,1,1,38,39,04104,36,4104
86,113100,1,1,38,38,04010,36,4010
90,11800,2,1,13,13,04014,36,4014
65,16200,2,1,16,15,04014,36,4014
74,270000,1,1,11,11,04110,36,4110
71,13800,2,1,42,42,03903,36,3903
72,21400,2,1,13,13,04110,36,4110
75,12000,2,1,18,19,03703,36,3703
83,35800,2,1,21,21,04103,36,4103
89,80500,2,1,11,11,04113,36,4113
86,31000,2,1,13,13,04014,36,4014
85,12000,2,1,15,15,04108,36,4108
69,94200,2,1,17,17,03703,36,3703
81,60400,2,1,14,14,04102,36,4102
75,148500,2,1,18,18,04106,36,4106
72,18800,2,1,27,26,04112,36,4112
67,19000,2,1,13,13,03809,36,3809
67,194900,1,1,21,21,03806,36,3806
80,11300,2,1,16,16,04103,36,4103
66,2400,2,1,10,11,04016,36,4016
78,32800,2,1,16,16,04108,36,4108
66,48300,1,1,22,22,03702,36,3702
89,78000,2,1,16,17,04014,36,4014
94,26300,1,1,17,17,03806,36,3806
68,119100,1,1,13,14,04009,36,4009
85,54440,2,1,11,11,04110,36,4110
69,45100,1,1,4,4,04009,36,4009
70,9310,2,1,21,21,04103,36,4103
75,13900,2,1,37,37,04103,36,4103
81,73600,2,1,9,9,04106,36,4106
76,24300,2,1,13,14,03902,36,3902
79,194400,2,1,13,13,03702,36,3702
74,22200,1,1,33,33,03706,36,3706
94,108380,2,1,14,13,04018,36,4018
81,20000,2,1,12,12,04110,36,4110
67,24850,2,1,14,14,04113,36,4113
75,187046,2,1,13,12,04016,36,4016
69,11500,2,1,12,13,04105,36,4105
73,53600,2,1,22,21,03901,36,3901
88,20600,2,1,17,17,03901,36,3901
81,11780,1,1,20,20,04110,36,4110
71,46800,1,1,13,14,03709,36,3709
79,18800,2,1,13,14,04106,36,4106
90,59800,2,1,13,13,04103,36,4103
65,52300,2,1,13,12,04016,36,4016
77,60020,2,1,20,21,04005,36,4005
81,51500,2,1,15,15,04106,36,4106
72,88400,2,1,13,13,04013,36,4013
88,16200,2,1,15,14,04112,36,4112
78,35400,2,1,14,14,04104,36,4104
67,175800,1,1,15,15,04009,36,4009
66,106200,1,1,15,15,04101,36,4101
67,45900,2,1,15,16,04113,36,4113
94,20900,2,1,16,16,03805,36,3805
79,112700,2,1,21,21,04103,36,4103
67,32900,2,1,12,13,04005,36,4005
84,29100,2,1,15,16,04017,36,4017
83,17500,2,1,13,13,04114,36,4114
65,27500,1,1,11,11,04013,36,4013
66,7800,2,1,18,18,03706,36,3706
66,19400,2,1,16,17,03902,36,3902
79,90900,2,1,19,19,04013,36,4013
87,44800,2,1,13,14,04110,36,4110
80,412000,2,1,24,24,03806,36,3806
75,19800,2,1,12,13,04110,36,4110
73,48400,2,1,27,27,04017,36,4017
68,26000,1,1,16,16,04009,36,4009
90,106300,2,1,13,13,04003,36,4003
72,81000,1,1,14,13,04016,36,4016
68,85000,2,1,12,11,03809,36,3809
83,1600,2,1,11,12,04108,36,4108
88,32600,2,1,18,18,03805,36,3805
85,23300,2,1,75,75,04108,36,4108
78,43000,2,1,21,20,03703,36,3703
68,43700,1,1,10,10,04104,36,4104
90,7200,2,1,15,15,04101,36,4101
73,53800,1,1,21,22,04110,36,4110
69,100000,2,1,74,74,03808,36,3808
66,209200,1,1,12,12,04111,36,4111
65,99000,2,1,10,10,04107,36,4107
76,33000,2,1,21,21,03902,36,3902
86,201200,2,1,12,12,04114,36,4114
65,163000,1,1,11,10,04111,36,4111
65,404100,2,1,17,16,03805,36,3805
76,23200,1,1,16,15,04009,36,4009
80,18800,2,1,27,28,04003,36,4003
78,23300,2,1,25,25,04105,36,4105
68,759000,2,1,17,17,03805,36,3805
78,10200,2,1,16,15,04009,36,4009
76,33500,2,1,17,18,03901,36,3901
73,206500,1,1,13,14,03806,36,3806
80,205200,1,1,51,51,03805,36,3805
75,14400,2,1,15,15,04011,36,4011
72,32400,2,1,11,12,04112,36,4112
72,124200,1,1,30,30,03704,36,3704
80,37500,2,1,19,20,04104,36,4104
68,35000,2,1,20,20,04105,36,4105
71,77000,1,1,12,12,04009,36,4009
94,21700,2,1,13,13,04012,36,4012
75,111730,2,1,18,18,04002,36,4002
86,459800,2,1,16,16,03805,36,3805
70,11560,1,1,14,14,03702,36,3702
81,18200,2,1,23,23,03702,36,3702
68,32600,2,1,15,15,03709,36,3709
74,41000,2,1,20,20,04009,36,4009
76,132100,2,1,11,11,04016,36,4016
84,40000,1,1,10,10,04110,36,4110
67,22300,1,1,15,15,04016,36,4016
65,100900,1,1,10,10,03703,36,3703
77,86400,2,1,18,18,04106,36,4106
84,190100,2,1,16,16,04102,36,4102
65,184000,1,1,10,11,04001,36,4001
87,33600,2,1,19,20,04105,36,4105
69,67300,1,1,13,13,04112,36,4112
76,67200,2,1,23,22,04111,36,4111
66,52600,2,1,25,25,03703,36,3703
65,72000,1,1,16,16,04114,36,4114
79,94600,1,1,16,16,04002,36,4002
66,44700,1,1,15,15,04016,36,4016
94,235900,2,1,12,13,04104,36,4104
73,27600,2,1,16,16,03701,36,3701
85,110100,2,1,14,14,04013,36,4013
71,50700,2,1,31,31,04102,36,4102
72,27700,2,1,15,15,04106,36,4106
88,12000,2,1,15,15,03902,36,3902
77,10500,2,1,15,15,04008,36,4008
66,151400,2,1,23,23,03902,36,3902
78,72500,2,1,16,15,03809,36,3809
65,67000,2,1,6,6,03805,36,3805
70,67200,2,1,39,40,04012,36,4012
75,81200,2,1,46,47,03702,36,3702
89,118700,2,1,16,17,04110,36,4110
85,16000,2,1,21,20,03901,36,3901
65,76200,1,1,12,12,04010,36,4010
68,42000,2,1,46,46,03805,36,3805
82,40000,2,1,15,15,04110,36,4110
94,30000,1,1,26,26,03702,36,3702
65,133500,1,1,14,13,04016,36,4016
72,163800,2,1,24,24,04004,36,4004
67,204000,1,1,17,17,04005,36,4005
67,149650,2,1,9,10,04018,36,4018
66,72000,1,1,12,12,03709,36,3709
89,8000,2,1,31,32,04016,36,4016
84,19300,2,1,15,15,04110,36,4110
85,18000,2,1,12,12,04104,36,4104
75,101500,1,1,23,23,03808,36,3808
76,21300,2,1,26,26,04014,36,4014
67,53400,1,1,28,28,04012,36,4012
68,128900,1,1,11,12,03902,36,3902
89,65600,2,1,15,15,03903,36,3903
67,130000,2,1,18,18,04106,36,4106
66,124000,1,1,37,38,03901,36,3901
82,15000,2,1,17,16,04103,36,4103
77,19500,2,1,18,18,04105,36,4105
90,6000,2,1,18,18,03702,36,3702
69,65700,2,1,18,19,04103,36,4103
83,36200,2,1,18,18,04109,36,4109
73,14500,2,1,11,10,04113,36,4113
83,42100,2,1,12,12,04114,36,4114
75,30,2,1,16,16,03901,36,3901
84,61700,1,1,21,21,03808,36,3808
76,35000,2,1,12,12,04009,36,4009
78,173000,2,1,13,12,03807,36,3807
81,60000,2,1,15,14,03705,36,3705
77,167000,1,1,25,26,04105,36,4105
72,38600,2,1,16,16,03808,36,3808
80,54500,2,1,16,16,03902,36,3902
70,49600,2,1,14,13,03902,36,3902
82,122840,2,1,11,11,03710,36,3710
88,31000,1,1,21,21,03805,36,3805
71,95000,1,1,16,16,04103,36,4103
65,215000,1,1,7,7,03701,36,3701
66,139100,1,1,9,9,04014,36,4014
77,15880,2,1,13,12,04111,36,4111
67,21200,2,1,16,16,03804,36,3804
73,92400,2,1,13,13,04014,36,4014
81,16000,2,1,13,12,04108,36,4108
85,340300,2,1,10,10,03807,36,3807
72,155900,2,1,12,12,04104,36,4104
70,65000,1,1,21,21,03806,36,3806
76,50000,1,1,16,16,04114,36,4114
78,69800,2,1,11,12,04104,36,4104
74,72500,2,1,15,15,04110,36,4110
78,21000,2,1,12,12,04013,36,4013
89,44900,2,1,20,21,04103,36,4103
73,12200,2,1,29,29,04009,36,4009
86,87000,1,1,9,8,04013,36,4013
68,37000,1,1,13,12,04018,36,4018
65,9400,1,1,12,11,03704,36,3704
87,19300,2,1,13,13,04109,36,4109
78,64800,2,1,16,15,04102,36,4102
86,20200,2,1,20,20,03808,36,3808
67,117800,2,1,39,40,04112,36,4112
68,71500,2,1,12,12,04009,36,4009
72,30100,2,1,11,11,04015,36,4015
79,60000,2,1,46,46,04017,36,4017
77,51200,2,1,14,15,04108,36,4108
70,52200,2,1,31,30,04009,36,4009
79,140000,2,1,12,12,03810,36,3810
87,84800,2,1,13,13,04101,36,4101
84,40900,1,1,18,17,04001,36,4001
67,13700,2,1,35,34,04012,36,4012
81,38200,2,1,17,18,04108,36,4108
81,33700,2,1,15,15,04104,36,4104
67,142600,2,1,17,17,04103,36,4103
70,98500,2,1,20,20,03903,36,3903
94,72200,2,1,15,15,04017,36,4017
75,10330,2,1,43,42,04113,36,4113
72,72800,1,1,22,21,03701,36,3701
79,78700,2,1,6,5,04111,36,4111
65,54000,2,1,26,26,03902,36,3902
78,30000,2,1,27,27,04102,36,4102
67,48300,2,1,15,15,04012,36,4012
85,26910,2,1,11,10,04112,36,4112
81,65300,2,1,36,36,04014,36,4014
77,62000,2,1,7,7,04008,36,4008
79,651000,2,1,45,45,03810,36,3810
67,49500,2,1,30,29,03903,36,3903
70,20000,2,1,14,14,03805,36,3805
75,313600,2,1,13,13,04114,36,4114
73,75200,2,1,16,16,04114,36,4114
76,16900,2,1,32,33,04012,36,4012
77,13100,2,1,38,38,04017,36,4017
66,36900,2,1,36,36,04013,36,4013
90,4800,2,1,15,16,03903,36,3903
70,53700,2,1,24,23,04016,36,4016
78,15100,2,1,17,17,04105,36,4105
67,147000,1,1,10,11,04101,36,4101
81,18500,2,1,12,12,04110,36,4110
71,25600,2,1,12,13,04114,36,4114
77,31700,2,1,18,18,03903,36,3903
78,97098,1,1,20,20,03709,36,3709
83,219600,2,1,14,14,04108,36,4108
81,20000,2,1,40,40,04003,36,4003
76,28000,2,1,11,11,04101,36,4101
68,50000,1,1,23,23,03702,36,3702
69,41600,2,1,27,26,04014,36,4014
81,38900,2,1,15,15,04017,36,4017
72,217600,2,1,27,27,03701,36,3701
94,49000,2,1,13,12,04110,36,4110
77,28500,2,1,37,38,04018,36,4018
68,29000,1,1,16,15,03901,36,3901
67,20500,2,1,11,11,04012,36,4012
70,34300,2,1,22,22,04103,36,4103
65,77900,2,1,8,9,04014,36,4014
74,17400,1,1,8,9,03901,36,3901
70,73800,1,1,14,14,04105,36,4105
67,35400,2,1,19,20,04103,36,4103
79,70200,2,1,30,30,04105,36,4105
79,77000,2,1,16,16,03902,36,3902
85,24200,1,1,26,25,04009,36,4009
87,22000,2,1,9,9,04105,36,4105
81,25200,2,1,18,18,04016,36,4016
77,13100,2,1,29,29,04110,36,4110
87,43200,2,1,10,11,04013,36,4013
75,23320,2,1,14,14,04103,36,4103
70,216000,2,1,28,28,03805,36,3805
74,20000,2,1,18,18,04009,36,4009
84,24000,2,1,19,19,04102,36,4102
85,14700,2,1,16,15,03903,36,3903
83,9000,1,1,18,19,04113,36,4113
70,40500,2,1,25,25,03901,36,3901
71,124500,1,1,11,11,04106,36,4106
76,165800,2,1,22,22,04015,36,4015
90,36100,2,1,8,8,04002,36,4002
76,39400,2,1,14,14,04008,36,4008
86,22400,2,1,15,15,04009,36,4009
77,25000,2,1,23,22,03703,36,3703
79,113000,1,1,19,19,03805,36,3805
73,52000,2,1,8,8,04113,36,4113
88,31000,1,1,12,12,04014,36,4014
82,34000,2,1,8,8,04017,36,4017
71,100000,2,1,11,10,04112,36,4112
76,23700,2,1,28,27,04004,36,4004
69,65900,1,1,26,25,03806,36,3806
77,12750,2,1,47,47,04106,36,4106
75,4300,2,1,44,45,04002,36,4002
66,41500,2,1,25,25,04103,36,4103
70,62800,2,1,17,17,03701,36,3701
83,77400,2,1,13,12,03704,36,3704
77,19700,2,1,11,11,04102,36,4102
84,23100,2,1,18,19,04103,36,4103
66,66700,1,1,14,14,04009,36,4009
78,23700,1,1,14,14,04017,36,4017
83,16900,2,1,18,18,03809,36,3809
70,39400,1,1,21,22,03706,36,3706
78,35600,2,1,7,6,03709,36,3709
68,109000,1,1,16,16,04006,36,4006
66,33400,2,1,17,17,03901,36,3901
73,16800,2,1,15,15,04112,36,4112
68,432000,1,1,22,22,03807,36,3807
77,30900,1,1,14,15,04114,36,4114
77,90430,2,1,12,11,04105,36,4105
80,10900,2,1,10,10,04010,36,4010
74,15800,2,1,24,25,03808,36,3808
67,27000,2,1,29,28,04005,36,4005
70,91800,1,1,21,21,04103,36,4103
78,63600,1,1,20,21,04011,36,4011
80,20600,2,1,12,13,04105,36,4105
69,76500,1,1,16,17,04103,36,4103
79,98400,2,1,15,15,04109,36,4109
84,68400,2,1,19,19,04103,36,4103
71,67700,1,1,14,14,04108,36,4108
65,38400,1,1,11,12,04012,36,4012
84,16600,2,1,10,10,04008,36,4008
66,181800,1,1,12,12,03901,36,3901
74,99400,1,1,33,33,03709,36,3709
76,79800,1,1,25,26,04009,36,4009
75,24900,2,1,34,35,03709,36,3709
78,67000,2,1,15,14,04114,36,4114
71,235300,1,1,17,17,04013,36,4013
79,12000,2,1,11,11,04011,36,4011
70,25000,2,1,15,14,04017,36,4017
78,28700,1,1,12,12,04016,36,4016
76,113600,1,1,4,5,04004,36,4004
72,40100,2,1,46,46,04017,36,4017
75,17000,2,1,62,63,04016,36,4016
78,4600,2,1,21,22,03903,36,3903
67,27600,2,1,24,24,04008,36,4008
85,47000,2,1,12,11,04016,36,4016
69,89000,1,1,29,29,04113,36,4113
81,18910,2,1,14,14,04018,36,4018
66,6000,2,1,11,11,03703,36,3703
68,3100,1,1,6,6,04017,36,4017
69,220000,2,1,24,24,04103,36,4103
69,129600,2,1,16,16,04104,36,4104
76,52500,1,1,19,18,04109,36,4109
72,51400,2,1,33,32,04102,36,4102
72,12400,2,1,16,16,04004,36,4004
66,23000,1,1,21,20,04009,36,4009
74,186000,1,1,22,22,03805,36,3805
74,32000,2,1,11,11,04113,36,4113
70,68400,2,1,22,22,04010,36,4010
66,101630,2,1,15,15,04017,36,4017
77,0,1,1,13,13,04016,36,4016
66,195000,1,1,19,19,03901,36,3901
66,121300,1,1,18,18,03702,36,3702
83,17100,2,1,16,16,03809,36,3809
71,37100,1,1,11,12,03807,36,3807
78,36700,2,1,19,19,03702,36,3702
74,16800,2,1,11,11,03903,36,3903
76,37900,2,1,12,12,04113,36,4113
68,54500,1,1,35,35,04013,36,4013
68,44900,1,1,12,12,04112,36,4112
67,17000,2,1,7,8,04016,36,4016
78,36000,2,1,15,15,04009,36,4009
80,54600,1,1,20,20,04104,36,4104
73,15500,2,1,30,30,04012,36,4012
83,34000,2,1,22,23,03806,36,3806
88,78600,1,1,8,8,04101,36,4101
70,109800,2,1,12,11,04016,36,4016
75,26900,2,1,16,16,04101,36,4101
73,106100,1,1,15,14,04016,36,4016
70,25100,2,1,17,17,04106,36,4106
75,25700,2,1,20,20,03902,36,3902
72,61500,2,1,25,25,03902,36,3902
65,153300,2,1,9,9,03902,36,3902
88,6000,1,1,13,13,03703,36,3703
72,61500,2,1,15,15,04101,36,4101
76,104600,2,1,13,14,04103,36,4103
66,76000,2,1,13,13,04104,36,4104
86,15400,1,1,15,14,03902,36,3902
94,17600,2,1,12,12,04110,36,4110
66,83000,1,1,21,22,03806,36,3806
70,727000,2,1,17,17,03805,36,3805
88,12000,2,1,26,27,03903,36,3903
86,63000,2,1,23,22,04009,36,4009
89,33150,2,1,14,13,03903,36,3903
77,155000,2,1,11,12,04014,36,4014
69,37200,2,1,26,27,04011,36,4011
78,31000,2,1,15,16,04112,36,4112
68,28400,1,1,12,13,03701,36,3701
85,20400,2,1,54,54,03703,36,3703
68,73880,2,1,10,10,04010,36,4010
79,57800,1,1,17,17,03810,36,3810
73,151200,2,1,14,15,03901,36,3901
81,16200,2,1,17,17,04012,36,4012
67,56350,1,1,20,20,04018,36,4018
82,22600,2,1,9,9,04103,36,4103
66,58900,1,1,33,34,03903,36,3903
81,16900,2,1,38,38,03702,36,3702
83,60400,2,1,73,73,04014,36,4014
67,548600,2,1,12,13,04108,36,4108
70,14400,1,1,9,10,04013,36,4013
67,42300,2,1,10,11,04107,36,4107
73,24000,2,1,18,18,04104,36,4104
94,44200,2,1,16,16,04112,36,4112
77,27700,2,1,17,17,04016,36,4016
84,8400,2,1,13,14,04014,36,4014
77,77100,2,1,10,11,04110,36,4110
70,75670,2,1,34,34,03808,36,3808
72,101100,1,1,14,13,03902,36,3902
77,22600,2,1,13,13,04017,36,4017
77,29600,2,1,15,15,04105,36,4105
72,313000,1,1,62,62,03805,36,3805
87,135700,2,1,16,16,03805,36,3805
84,72600,1,1,10,10,04006,36,4006
84,72000,2,1,18,17,03807,36,3807
80,62700,2,1,16,16,03702,36,3702
66,73200,1,1,11,11,03703,36,3703
82,53000,1,1,14,14,04105,36,4105
89,60000,2,1,14,14,03805,36,3805
65,193000,1,1,48,48,03704,36,3704
72,84900,2,1,18,19,04103,36,4103
76,7000,1,1,21,21,04101,36,4101
94,23300,2,1,9,8,03701,36,3701
70,88420,1,1,14,13,04006,36,4006
76,51910,2,1,18,19,03902,36,3902
75,85000,1,1,10,10,04101,36,4101
83,98000,2,1,16,16,03901,36,3901
77,83700,2,1,17,17,04005,36,4005
79,87000,2,1,14,14,04105,36,4105
81,850,2,1,19,20,04018,36,4018
77,18100,2,1,11,10,04105,36,4105
66,105600,2,1,7,7,04009,36,4009
71,22400,2,1,21,20,04010,36,4010
65,147000,1,1,8,8,03901,36,3901
77,54600,2,1,19,19,04105,36,4105
69,116500,1,1,19,18,04105,36,4105
82,40700,2,1,29,28,04016,36,4016
68,49000,2,1,16,16,04017,36,4017
80,19200,2,1,19,19,04103,36,4103
76,58000,2,1,12,13,04102,36,4102
77,184680,2,1,10,10,04110,36,4110
66,79200,2,1,10,10,04106,36,4106
75,20700,2,1,21,21,03805,36,3805
71,159000,2,1,15,14,04104,36,4104
75,23300,2,1,15,15,04113,36,4113
67,730200,1,1,21,21,03805,36,3805
78,20000,2,1,17,17,03708,36,3708
77,29600,2,1,9,9,04016,36,4016
94,28000,2,1,20,19,04104,36,4104
65,92760,1,1,13,13,04108,36,4108
80,13200,2,1,14,14,04111,36,4111
70,40000,2,1,13,12,04104,36,4104
69,85000,2,1,19,19,04106,36,4106
84,26700,2,1,18,18,03806,36,3806
69,39000,1,1,15,15,04113,36,4113
82,12000,2,1,12,12,04104,36,4104
80,136500,2,1,10,10,03703,36,3703
78,148800,2,1,16,16,04110,36,4110
79,100630,2,1,10,10,04015,36,4015
77,10600,2,1,17,16,04017,36,4017
68,280200,2,1,16,16,04114,36,4114
77,86000,1,1,26,26,04103,36,4103
75,80400,2,1,49,49,03803,36,3803
72,498400,2,1,16,16,03805,36,3805
78,10400,1,1,13,13,04112,36,4112
67,22400,1,1,14,14,04015,36,4015
76,68700,2,1,12,12,04105,36,4105
69,44600,1,1,13,13,04112,36,4112
67,33400,2,1,19,19,04101,36,4101
66,356500,1,1,15,16,04108,36,4108
69,105801,1,1,16,16,03810,36,3810
78,74600,2,1,27,27,04012,36,4012
77,36180,2,1,19,19,04103,36,4103
70,90400,2,1,20,20,04004,36,4004
73,37900,2,1,22,22,03901,36,3901
75,13300,2,1,10,9,04006,36,4006
77,35100,2,1,8,9,04113,36,4113
78,23260,2,1,12,11,04112,36,4112
75,149400,1,1,8,8,04111,36,4111
66,42900,2,1,26,25,04105,36,4105
69,42400,2,1,18,19,04105,36,4105
65,44000,1,1,10,11,04016,36,4016
65,65000,1,1,13,13,04103,36,4103
67,3900,2,1,19,19,04101,36,4101
76,22000,2,1,22,22,04004,36,4004
72,49200,2,1,3,3,04101,36,4101
65,113000,1,1,23,24,03901,36,3901
75,41000,2,1,15,15,04113,36,4113
67,0,2,1,14,13,04105,36,4105
74,45600,2,1,17,17,04113,36,4113
79,73700,2,1,12,12,04009,36,4009
75,35200,2,1,8,8,04112,36,4112
67,27150,2,1,18,18,04014,36,4014
65,69200,2,1,20,20,03808,36,3808
80,67280,1,1,49,50,03903,36,3903
71,67200,1,1,16,16,04105,36,4105
71,40000,1,1,20,20,04105,36,4105
72,26580,2,1,13,13,03903,36,3903
65,104100,1,1,11,11,04105,36,4105
94,12750,1,1,28,28,04104,36,4104
68,66600,2,1,13,13,04001,36,4001
71,90300,2,1,12,12,03703,36,3703
66,57000,1,1,14,14,03903,36,3903
76,179600,2,1,19,20,04103,36,4103
81,157500,1,1,27,27,03707,36,3707
72,78300,2,1,14,15,03702,36,3702
82,39600,2,1,14,14,03809,36,3809
80,21200,2,1,17,17,04105,36,4105
70,112700,1,1,12,12,04105,36,4105
89,20000,2,1,16,15,04101,36,4101
89,42200,2,1,15,16,04015,36,4015
66,250600,1,1,27,27,03808,36,3808
68,43900,2,1,16,16,03902,36,3902
68,44600,1,1,39,39,04112,36,4112
67,192300,2,1,30,29,04102,36,4102
67,99300,2,1,22,21,04105,36,4105
88,19500,2,1,22,22,04103,36,4103
86,35550,2,1,8,8,03902,36,3902
66,71400,2,1,43,42,04112,36,4112
74,41600,2,1,8,8,03707,36,3707
90,10600,2,1,25,25,04112,36,4112
82,123300,2,1,17,17,03702,36,3702
86,27000,2,1,14,14,03801,36,3801
66,34100,2,1,12,12,04110,36,4110
79,103400,2,1,8,8,03702,36,3702
82,28500,2,1,12,11,04102,36,4102
68,91800,2,1,15,14,04103,36,4103
81,35000,2,1,15,15,04012,36,4012
71,312600,2,1,15,15,04113,36,4113
80,37200,2,1,14,14,03702,36,3702
84,30200,2,1,16,16,04102,36,4102
71,100000,1,1,16,16,03703,36,3703
67,69200,2,1,6,5,04016,36,4016
75,61000,2,1,38,38,04008,36,4008
66,45360,2,1,16,16,04102,36,4102
67,78400,2,1,17,17,03901,36,3901
76,60000,2,1,18,18,04106,36,4106
88,82400,2,1,19,19,03708,36,3708
78,60110,2,1,10,10,04112,36,4112
69,115760,2,1,17,17,03705,36,3705
74,72704,1,1,66,66,03805,36,3805
81,38000,2,1,15,15,03808,36,3808
65,167600,1,1,31,32,04015,36,4015
67,42800,1,1,21,20,04010,36,4010
70,23000,2,1,12,13,04011,36,4011
65,63300,1,1,6,6,04010,36,4010
94,10800,2,1,15,15,04110,36,4110
66,2000,2,1,39,38,04009,36,4009
80,208000,2,1,15,14,04114,36,4114
83,25800,2,1,15,15,04104,36,4104
78,27800,2,1,14,15,04105,36,4105
78,53200,2,1,16,17,04112,36,4112
94,165800,2,1,16,16,04114,36,4114
72,215500,2,1,15,14,04114,36,4114
67,223000,1,1,20,20,03903,36,3903
78,59000,1,1,7,7,03801,36,3801
73,23000,2,1,10,10,04018,36,4018
76,190700,2,1,7,6,04005,36,4005
82,32500,2,1,11,11,04108,36,4108
68,61500,2,1,15,16,04110,36,4110
77,30200,2,1,14,15,03702,36,3702
85,26800,2,1,15,16,04007,36,4007
94,158500,2,1,15,15,03903,36,3903
81,21000,1,1,12,13,04112,36,4112
76,36810,1,1,18,18,04103,36,4103
69,25900,2,1,17,17,03702,36,3702
85,55500,2,1,14,13,04108,36,4108
79,57700,2,1,18,18,03805,36,3805
75,16000,1,1,10,10,04102,36,4102
84,119000,2,1,46,46,03808,36,3808
77,17400,2,1,14,14,04112,36,4112
83,53900,2,1,10,11,04106,36,4106
75,52200,1,1,24,25,04102,36,4102
71,42000,2,1,21,21,03703,36,3703
73,0,2,1,16,16,03903,36,3903
78,87800,2,1,20,20,04018,36,4018
78,22000,1,1,17,17,04102,36,4102
77,12000,2,1,20,19,04002,36,4002
82,680600,2,1,21,22,03805,36,3805
82,94700,2,1,11,11,04104,36,4104
84,170500,2,1,22,22,03701,36,3701
79,34200,2,1,12,12,03709,36,3709
81,1135700,2,1,9,9,04104,36,4104
65,142400,2,1,21,21,03805,36,3805
77,47820,2,1,31,32,04111,36,4111
69,9500,2,1,20,20,03807,36,3807
77,21000,2,1,14,13,03809,36,3809
76,37800,2,1,17,18,03808,36,3808
90,31200,2,1,42,42,04009,36,4009
86,18800,2,1,13,13,04013,36,4013
77,13300,2,1,15,15,04110,36,4110
68,62650,2,1,17,17,04105,36,4105
72,41580,2,1,19,18,04108,36,4108
66,62800,1,1,13,12,04013,36,4013
75,14400,2,1,14,14,03703,36,3703
69,125400,1,1,37,37,03805,36,3805
65,66000,2,1,23,22,04108,36,4108
77,52000,2,1,21,21,04014,36,4014
70,35900,2,1,30,30,04017,36,4017
66,69100,1,1,12,11,03902,36,3902
87,76600,2,1,11,11,03809,36,3809
70,110000,1,1,26,26,04017,36,4017
70,69200,2,1,8,8,04008,36,4008
71,53300,2,1,12,12,04110,36,4110
82,12000,1,1,23,24,03710,36,3710
75,67300,2,1,24,23,03901,36,3901
74,36700,2,1,10,10,04011,36,4011
84,14550,2,1,36,36,03902,36,3902
66,80600,1,1,24,23,04112,36,4112
84,63700,2,1,13,14,03810,36,3810
71,7500,2,1,20,20,04110,36,4110
71,14000,2,1,14,15,03704,36,3704
87,226800,2,1,6,6,04104,36,4104
69,86200,2,1,20,20,04103,36,4103
67,11200,2,1,17,17,03703,36,3703
84,52800,1,1,6,6,04011,36,4011
67,132900,1,1,7,8,04007,36,4007
76,81000,2,1,20,20,04106,36,4106
